Source,Target,weight,prediction
jorah-mormont,rhaegar-targaryen,5.0,0
jorah-mormont,robert-baratheon,3.0,0
jorah-mormont,robert-baratheon,7.0,0
jorah-mormont,tyrion-lannister,27.0,2
jorah-mormont,viserys-targaryen,15.0,0
ardrian-celtigar,monford-velaryon,5.0,0
bannen,dywen,5.0,0
bannen,samwell-tarly,11.0,0
joseth,luwin,3.0,0
robert-baratheon,sandor-clegane,9.0,0
robert-baratheon,sandor-clegane,5.0,0
robert-baratheon,sansa-stark,26.0,2
robert-baratheon,sansa-stark,6.0,0
robert-baratheon,sansa-stark,3.0,0
robert-baratheon,stannis-baratheon,21.0,2
robert-baratheon,stannis-baratheon,25.0,2
robert-baratheon,stannis-baratheon,7.0,0
robert-baratheon,stannis-baratheon,4.0,0
robert-baratheon,stannis-baratheon,11.0,0
robert-baratheon,taena-of-myr,5.0,0
robert-baratheon,thoros-of-myr,6.0,0
robert-baratheon,tommen-baratheon,3.0,0
robert-baratheon,tommen-baratheon,5.0,0
robert-baratheon,tommen-baratheon,4.0,0
robert-baratheon,tyrion-lannister,18.0,0
robert-baratheon,tyrion-lannister,10.0,0
robert-baratheon,tyrion-lannister,8.0,0
robert-baratheon,tyrion-lannister,6.0,0
robert-baratheon,tywin-lannister,13.0,0
robert-baratheon,tywin-lannister,4.0,0
robert-baratheon,tywin-lannister,9.0,0
robert-baratheon,tywin-lannister,3.0,0
robert-baratheon,val,3.0,0
robert-baratheon,varys,36.0,2
robert-baratheon,varys,4.0,0
robert-baratheon,varys,4.0,0
robert-baratheon,vayon-poole,3.0,0
robert-baratheon,viserys-targaryen,7.0,0
robert-baratheon,viserys-targaryen,6.0,0
robert-baratheon,viserys-targaryen,3.0,0
robert-baratheon,willam-dustin,3.0,0
roose-bolton,ryman-frey,3.0,0
roose-bolton,stannis-baratheon,5.0,0
roose-bolton,stannis-baratheon,13.0,0
roose-bolton,theon-greyjoy,14.0,0
roose-bolton,tyrion-lannister,6.0,0
roose-bolton,tywin-lannister,4.0,0
roose-bolton,tywin-lannister,5.0,0
roose-bolton,tywin-lannister,4.0,0
roose-bolton,vargo-hoat,6.0,0
roose-bolton,vargo-hoat,6.0,0
roose-bolton,walda-frey-(daughter-of-merrett),4.0,0
roose-bolton,walder-frey,3.0,0
roose-bolton,walton,6.0,0
roose-bolton,wyman-manderly,5.0,0
symond-templeton,yohn-royce,4.0,0
karyl-vance,marq-piper,3.0,0
mirri-maz-duur,qotho,9.0,0
alys-karstark,jon-snow,13.0,0
alys-karstark,melisandre,6.0,0
alys-karstark,sigorn,5.0,0
preston-greenfield,tyrion-lannister,3.0,0
hake,jon-snow,4.0,0
hother-umber,jon-umber-(greatjon),3.0,0
hother-umber,mors-umber,3.0,0
hother-umber,ramsay-snow,5.0,0
hother-umber,wyman-manderly,5.0,0
quhuru-mo,samwell-tarly,4.0,0
quhuru-mo,xhondo,4.0,0
cersei-lannister,chiswyck,3.0,0
cersei-lannister,cleos-frey,6.0,0
cersei-lannister,daenerys-targaryen,3.0,0
cersei-lannister,doran-martell,3.0,0
cersei-lannister,dorcas,18.0,0
cersei-lannister,dunsen,3.0,0
cersei-lannister,dunsen,6.0,0
cersei-lannister,dunsen,4.0,0
cersei-lannister,dunsen,3.0,0
cersei-lannister,eddard-stark,69.0,1
cersei-lannister,eddard-stark,13.0,0
cersei-lannister,eddard-stark,6.0,0
cersei-lannister,eddard-stark,3.0,0
cersei-lannister,elia-martell,4.0,0
cersei-lannister,ellaria-sand,4.0,0
cersei-lannister,falyse-stokeworth,14.0,0
cersei-lannister,garlan-tyrell,3.0,0
cersei-lannister,garth-tyrell,3.0,0
cersei-lannister,gregor-clegane,4.0,0
cersei-lannister,gregor-clegane,7.0,0
cersei-lannister,gregor-clegane,6.0,0
cersei-lannister,gregor-clegane,4.0,0
cersei-lannister,gyles-rosby,6.0,0
cersei-lannister,gyles-rosby,18.0,0
cersei-lannister,harys-swyft,4.0,0
cersei-lannister,high-septon-(tyrions),3.0,0
cersei-lannister,high-sparrow,24.0,2
cersei-lannister,high-sparrow,11.0,0
cersei-lannister,ilyn-payne,4.0,0
cersei-lannister,ilyn-payne,12.0,0
cersei-lannister,ilyn-payne,8.0,0
cersei-lannister,ilyn-payne,6.0,0
cersei-lannister,ilyn-payne,4.0,0
cersei-lannister,jacelyn-bywater,4.0,0
cersei-lannister,jaime-lannister,16.0,0
cersei-lannister,jaime-lannister,17.0,0
cersei-lannister,jaime-lannister,35.0,2
cersei-lannister,jaime-lannister,49.0,2
cersei-lannister,jaime-lannister,13.0,0
cersei-lannister,jalabhar-xho,3.0,0
cersei-lannister,janos-slynt,4.0,0
cersei-lannister,janos-slynt,9.0,0
cersei-lannister,jocelyn-swyft,13.0,0
cersei-lannister,joffrey-baratheon,42.0,2
cersei-lannister,joffrey-baratheon,63.0,1
cersei-lannister,joffrey-baratheon,44.0,2
cersei-lannister,joffrey-baratheon,21.0,2
cersei-lannister,joffrey-baratheon,3.0,0
cersei-lannister,jon-arryn,7.0,0
cersei-lannister,jon-snow,4.0,0
cersei-lannister,jon-snow,3.0,0
cersei-lannister,jory-cassel,5.0,0
cersei-lannister,kevan-lannister,5.0,0
cersei-lannister,kevan-lannister,9.0,0
cersei-lannister,kevan-lannister,10.0,0
cersei-lannister,lancel-lannister,20.0,2
cersei-lannister,lancel-lannister,3.0,0
cersei-lannister,lancel-lannister,9.0,0
cersei-lannister,lancel-lannister,6.0,0
cersei-lannister,loras-tyrell,24.0,2
cersei-lannister,lysa-arryn,5.0,0
cersei-lannister,lysa-arryn,4.0,0
cersei-lannister,mace-tyrell,6.0,0
cersei-lannister,mace-tyrell,17.0,0
cersei-lannister,mace-tyrell,3.0,0
cersei-lannister,maegor-i-targaryen,3.0,0
cersei-lannister,maggy,5.0,0
cersei-lannister,mandon-moore,4.0,0
cersei-lannister,margaery-tyrell,6.0,0
cersei-lannister,margaery-tyrell,67.0,1
cersei-lannister,margaery-tyrell,6.0,0
cersei-lannister,mark-mullendore,3.0,0
cersei-lannister,melara-hetherspoon,5.0,0
cersei-lannister,meryn-trant,4.0,0
cersei-lannister,meryn-trant,11.0,0
cersei-lannister,meryn-trant,13.0,0
cersei-lannister,meryn-trant,15.0,0
cersei-lannister,meryn-trant,3.0,0
cersei-lannister,moelle,4.0,0
cersei-lannister,moon-boy,5.0,0
cersei-lannister,mordane,3.0,0
cersei-lannister,myrcella-baratheon,7.0,0
cersei-lannister,myrcella-baratheon,4.0,0
cersei-lannister,myrcella-baratheon,4.0,0
cersei-lannister,myrcella-baratheon,4.0,0
cersei-lannister,oberyn-martell,9.0,0
cersei-lannister,olenna-redwyne,5.0,0
cersei-lannister,olenna-redwyne,6.0,0
cersei-lannister,orton-merryweather,9.0,0
cersei-lannister,osfryd-kettleblack,7.0,0
cersei-lannister,osfryd-kettleblack,8.0,0
cersei-lannister,osmund-kettleblack,4.0,0
cersei-lannister,osmund-kettleblack,8.0,0
cersei-lannister,osmund-kettleblack,25.0,2
cersei-lannister,osney-kettleblack,3.0,0
cersei-lannister,osney-kettleblack,24.0,2
cersei-lannister,osney-kettleblack,3.0,0
cersei-lannister,petyr-baelish,13.0,0
cersei-lannister,petyr-baelish,7.0,0
cersei-lannister,petyr-baelish,7.0,0
cersei-lannister,polliver,3.0,0
cersei-lannister,polliver,6.0,0
cersei-lannister,preston-greenfield,3.0,0
cersei-lannister,pycelle,9.0,0
cersei-lannister,pycelle,6.0,0
cersei-lannister,pycelle,4.0,0
cersei-lannister,pycelle,15.0,0
cersei-lannister,qyburn,27.0,2
cersei-lannister,qyburn,3.0,0
cersei-lannister,rafford,3.0,0
cersei-lannister,rafford,6.0,0
cersei-lannister,rafford,4.0,0
cersei-lannister,rafford,3.0,0
cersei-lannister,raynard,3.0,0
cersei-lannister,renly-baratheon,5.0,0
cersei-lannister,renly-baratheon,7.0,0
cersei-lannister,rhaegar-targaryen,5.0,0
cersei-lannister,rhaegar-targaryen,3.0,0
cersei-lannister,robb-stark,15.0,0
cersei-lannister,robert-baratheon,72.0,1
cersei-lannister,robert-baratheon,12.0,0
cersei-lannister,robert-baratheon,14.0,0
cersei-lannister,robert-baratheon,29.0,2
cersei-lannister,robert-baratheon,7.0,0
cersei-lannister,robert-strong,4.0,0
cersei-lannister,sandor-clegane,5.0,0
cersei-lannister,sandor-clegane,9.0,0
cersei-lannister,sandor-clegane,5.0,0
cersei-lannister,sansa-stark,29.0,2
cersei-lannister,sansa-stark,39.0,2
cersei-lannister,sansa-stark,21.0,2
cersei-lannister,sansa-stark,6.0,0
cersei-lannister,scolera,5.0,0
cersei-lannister,senelle,9.0,0
cersei-lannister,shae,5.0,0
cersei-lannister,shae,4.0,0
cersei-lannister,stannis-baratheon,5.0,0
cersei-lannister,stannis-baratheon,23.0,2
cersei-lannister,stannis-baratheon,9.0,0
cersei-lannister,stannis-baratheon,5.0,0
cersei-lannister,taena-of-myr,46.0,2
cersei-lannister,tallad,4.0,0
cersei-lannister,tanda-stokeworth,3.0,0
cersei-lannister,tickler,5.0,0
cersei-lannister,tickler,6.0,0
cersei-lannister,tommen-baratheon,4.0,0
cersei-lannister,tommen-baratheon,10.0,0
cersei-lannister,tommen-baratheon,4.0,0
cersei-lannister,tommen-baratheon,80.0,1
cersei-lannister,tommen-baratheon,13.0,0
cersei-lannister,tyrion-lannister,27.0,2
cersei-lannister,tyrion-lannister,87.0,1
cersei-lannister,tyrion-lannister,54.0,2
cersei-lannister,tyrion-lannister,36.0,2
cersei-lannister,tyrion-lannister,5.0,0
cersei-lannister,tywin-lannister,10.0,0
cersei-lannister,tywin-lannister,10.0,0
cersei-lannister,tywin-lannister,20.0,2
cersei-lannister,tywin-lannister,14.0,0
cersei-lannister,tywin-lannister,3.0,0
cersei-lannister,unella,3.0,0
cersei-lannister,unella,10.0,0
cersei-lannister,varys,19.0,2
cersei-lannister,varys,23.0,2
cersei-lannister,varys,4.0,0
cersei-lannister,varys,7.0,0
cersei-lannister,vayon-poole,4.0,0
cersei-lannister,vylarr,3.0,0
cersei-lannister,walder-frey,5.0,0
cersei-lannister,willas-tyrell,5.0,0
jaime-lannister,joffrey-baratheon,12.0,0
jaime-lannister,joffrey-baratheon,12.0,0
jaime-lannister,joffrey-baratheon,21.0,2
jaime-lannister,jon-arryn,5.0,0
jaime-lannister,jon-snow,3.0,0
jaime-lannister,jonos-bracken,9.0,0
jaime-lannister,jory-cassel,4.0,0
jaime-lannister,josmyn-peckledon,14.0,0
jaime-lannister,josmyn-peckledon,3.0,0
jaime-lannister,joy-hill,3.0,0
jaime-lannister,karyl-vance,4.0,0
jaime-lannister,kevan-lannister,4.0,0
jaime-lannister,kevan-lannister,6.0,0
jaime-lannister,kevan-lannister,3.0,0
jaime-lannister,lancel-lannister,22.0,2
jaime-lannister,lem,6.0,0
jaime-lannister,lewys-piper,3.0,0
jaime-lannister,loras-tyrell,3.0,0
jaime-lannister,loras-tyrell,24.0,2
jaime-lannister,loras-tyrell,10.0,0
jaime-lannister,lyle-crakehall,9.0,0
jaime-lannister,lysa-arryn,6.0,0
jaime-lannister,lysa-arryn,3.0,0
jaime-lannister,mace-tyrell,5.0,0
jaime-lannister,mandon-moore,4.0,0
jaime-lannister,margaery-tyrell,10.0,0
jaime-lannister,mariya-darry,6.0,0
jaime-lannister,melara-hetherspoon,3.0,0
jaime-lannister,meryn-trant,9.0,0
jaime-lannister,oberyn-martell,3.0,0
jaime-lannister,olenna-redwyne,3.0,0
jaime-lannister,osmund-kettleblack,5.0,0
jaime-lannister,osmund-kettleblack,17.0,0
jaime-lannister,petyr-baelish,7.0,0
jaime-lannister,petyr-baelish,4.0,0
jaime-lannister,pia,10.0,0
jaime-lannister,pycelle,10.0,0
jaime-lannister,qyburn,21.0,2
jaime-lannister,qyburn,4.0,0
jaime-lannister,rafford,3.0,0
jaime-lannister,renly-baratheon,4.0,0
jaime-lannister,renly-baratheon,9.0,0
jaime-lannister,renly-baratheon,9.0,0
jaime-lannister,renly-baratheon,6.0,0
jaime-lannister,rennifer-longwaters,3.0,0
jaime-lannister,rhaegar-targaryen,7.0,0
jaime-lannister,rickard-karstark,3.0,0
jaime-lannister,rickard-karstark,4.0,0
jaime-lannister,robb-stark,9.0,0
jaime-lannister,robb-stark,11.0,0
jaime-lannister,robb-stark,17.0,0
jaime-lannister,robb-stark,4.0,0
jaime-lannister,robert-baratheon,24.0,2
jaime-lannister,robert-baratheon,11.0,0
jaime-lannister,robert-baratheon,18.0,0
jaime-lannister,robert-baratheon,12.0,0
jaime-lannister,robert-baratheon,4.0,0
jaime-lannister,robin-ryger,9.0,0
jaime-lannister,rodrik-cassel,3.0,0
jaime-lannister,ronnet-connington,4.0,0
jaime-lannister,roose-bolton,17.0,0
jaime-lannister,rorge,9.0,0
jaime-lannister,ryman-frey,13.0,0
jaime-lannister,sandor-clegane,12.0,0
jaime-lannister,sandor-clegane,9.0,0
jaime-lannister,sansa-stark,3.0,0
jaime-lannister,sansa-stark,5.0,0
jaime-lannister,sansa-stark,9.0,0
jaime-lannister,sansa-stark,6.0,0
jaime-lannister,shadrich,3.0,0
jaime-lannister,shagwell,4.0,0
jaime-lannister,shitmouth,3.0,0
jaime-lannister,stafford-lannister,3.0,0
jaime-lannister,stannis-baratheon,6.0,0
jaime-lannister,stannis-baratheon,6.0,0
jaime-lannister,sybell-spicer,4.0,0
jaime-lannister,taena-of-myr,4.0,0
jaime-lannister,theon-greyjoy,4.0,0
jaime-lannister,thoros-of-myr,3.0,0
jaime-lannister,thoros-of-myr,3.0,0
jaime-lannister,tommen-baratheon,10.0,0
jaime-lannister,tommen-baratheon,26.0,2
jaime-lannister,tyrion-lannister,36.0,2
jaime-lannister,tyrion-lannister,25.0,2
jaime-lannister,tyrion-lannister,33.0,2
jaime-lannister,tyrion-lannister,15.0,0
jaime-lannister,tyrion-lannister,4.0,0
jaime-lannister,tysha,3.0,0
jaime-lannister,tytos-blackwood,6.0,0
jaime-lannister,tywin-lannister,16.0,0
jaime-lannister,tywin-lannister,5.0,0
jaime-lannister,tywin-lannister,16.0,0
jaime-lannister,tywin-lannister,14.0,0
jaime-lannister,urswyck,11.0,0
jaime-lannister,vargo-hoat,16.0,0
jaime-lannister,vargo-hoat,6.0,0
jaime-lannister,varys,3.0,0
jaime-lannister,varys,5.0,0
jaime-lannister,varys,11.0,0
jaime-lannister,walder-frey,5.0,0
jaime-lannister,walder-rivers,4.0,0
jaime-lannister,walton,18.0,0
jaime-lannister,wyl-(guard),3.0,0
jaime-lannister,wylis-manderly,3.0,0
jaime-lannister,zollo,3.0,0
jarman-buckwell,jeor-mormont,4.0,0
jarman-buckwell,jon-snow,4.0,0
jarman-buckwell,thoren-smallwood,6.0,0
lorren,squint,3.0,0
lorren,sybelle-glover,3.0,0
lorren,theon-greyjoy,7.0,0
lorren,urzen,3.0,0
lorren,wex-pyke,4.0,0
syrio-forel,yoren,3.0,0
black-balaq,franklyn-flowers,3.0,0
jonos-bracken,tytos-blackwood,3.0,0
lothor-brune,mya-stone,6.0,0
lothor-brune,petyr-baelish,5.0,0
lothor-brune,petyr-baelish,3.0,0
lothor-brune,robert-arryn,4.0,0
lothor-brune,sansa-stark,6.0,0
lothor-brune,sansa-stark,3.0,0
renly-baratheon,robb-stark,3.0,0
renly-baratheon,robb-stark,22.0,2
renly-baratheon,robert-baratheon,42.0,2
renly-baratheon,robert-baratheon,29.0,2
renly-baratheon,robert-baratheon,4.0,0
renly-baratheon,robert-baratheon,5.0,0
renly-baratheon,sandor-clegane,7.0,0
renly-baratheon,sansa-stark,5.0,0
renly-baratheon,sansa-stark,4.0,0
renly-baratheon,sansa-stark,4.0,0
renly-baratheon,sansa-stark,3.0,0
renly-baratheon,stannis-baratheon,19.0,2
renly-baratheon,stannis-baratheon,70.0,1
renly-baratheon,stannis-baratheon,17.0,0
renly-baratheon,stannis-baratheon,4.0,0
renly-baratheon,steffon-baratheon,3.0,0
renly-baratheon,tyrion-lannister,4.0,0
renly-baratheon,tyrion-lannister,14.0,0
renly-baratheon,tyrion-lannister,5.0,0
renly-baratheon,tywin-lannister,3.0,0
renly-baratheon,varys,9.0,0
renly-baratheon,varys,5.0,0
renly-baratheon,varys,4.0,0
clayton-suggs,godry-farring,5.0,0
clayton-suggs,stannis-baratheon,6.0,0
donella-hornwood,leobald-tallhart,3.0,0
donella-hornwood,luwin,7.0,0
donella-hornwood,mors-umber,3.0,0
donella-hornwood,ramsay-snow,3.0,0
donella-hornwood,rodrik-cassel,4.0,0
elmar-frey,jaime-lannister,6.0,0
elmar-frey,robb-stark,9.0,0
elmar-frey,roose-bolton,3.0,0
elmar-frey,tywin-lannister,3.0,0
elmar-frey,walder-frey,6.0,0
nan,robb-stark,4.0,0
bael-the-bard,ygritte,5.0,0
bartimus,davos-seaworth,4.0,0
cletus-yronwood,daenerys-targaryen,3.0,0
cletus-yronwood,gerris-drinkwater,5.0,0
cletus-yronwood,kedry,3.0,0
cletus-yronwood,quentyn-martell,7.0,0
haldon,illyrio-mopatis,3.0,0
haldon,jon-connington,13.0,0
haldon,lemore,4.0,0
haldon,pono,3.0,0
haldon,qavo-nogarys,5.0,0
haldon,rolly-duckfield,26.0,2
haldon,tyrion-lannister,54.0,2
haldon,yandry,4.0,0
haldon,ysilla,5.0,0
murenmure,theon-greyjoy,3.0,0
areo-hotah,arianne-martell,17.0,0
areo-hotah,arianne-martell,11.0,0
areo-hotah,arys-oakheart,7.0,0
areo-hotah,arys-oakheart,4.0,0
areo-hotah,balon-swann,4.0,0
areo-hotah,caleotte,7.0,0
areo-hotah,doran-martell,32.0,2
areo-hotah,doran-martell,12.0,0
areo-hotah,ellaria-sand,3.0,0
areo-hotah,myrcella-baratheon,5.0,0
areo-hotah,obara-sand,7.0,0
areo-hotah,obara-sand,6.0,0
areo-hotah,oberyn-martell,3.0,0
boros-blount,cersei-lannister,9.0,0
boros-blount,cersei-lannister,7.0,0
boros-blount,cersei-lannister,4.0,0
boros-blount,cersei-lannister,3.0,0
boros-blount,gyles-rosby,5.0,0
boros-blount,jaime-lannister,6.0,0
boros-blount,jaime-lannister,3.0,0
boros-blount,joffrey-baratheon,3.0,0
boros-blount,joffrey-baratheon,11.0,0
boros-blount,loras-tyrell,5.0,0
boros-blount,meryn-trant,5.0,0
boros-blount,meryn-trant,13.0,0
boros-blount,meryn-trant,6.0,0
boros-blount,meryn-trant,4.0,0
boros-blount,meryn-trant,3.0,0
boros-blount,osmund-kettleblack,8.0,0
boros-blount,osney-kettleblack,3.0,0
boros-blount,sansa-stark,6.0,0
boros-blount,sansa-stark,8.0,0
boros-blount,tanda-stokeworth,3.0,0
boros-blount,tommen-baratheon,3.0,0
boros-blount,tommen-baratheon,7.0,0
boros-blount,tommen-baratheon,4.0,0
boros-blount,tyrion-lannister,8.0,0
boros-blount,tyrion-lannister,6.0,0
florian-the-fool,jonquil,8.0,0
florian-the-fool,sansa-stark,3.0,0
high-sparrow,kevan-lannister,5.0,0
high-sparrow,maegor-i-targaryen,4.0,0
high-sparrow,margaery-tyrell,11.0,0
high-sparrow,osney-kettleblack,4.0,0
high-sparrow,taena-of-myr,4.0,0
high-sparrow,tommen-baratheon,7.0,0
high-sparrow,unella,6.0,0
kedry,quentyn-martell,3.0,0
baelor-blacktyde,balon-greyjoy,3.0,0
baelor-blacktyde,euron-greyjoy,4.0,0
baelor-blacktyde,victarion-greyjoy,4.0,0
gilly,jojen-reed,3.0,0
gilly,jon-snow,8.0,0
gilly,jon-snow,15.0,0
gilly,jon-snow,10.0,0
gilly,kojja-mo,7.0,0
gilly,mance-rayder,6.0,0
gilly,mance-rayder,3.0,0
gilly,meera-reed,3.0,0
gilly,melisandre,3.0,0
gilly,melisandre,4.0,0
gilly,samwell-tarly,35.0,2
gilly,samwell-tarly,41.0,2
gilly,samwell-tarly,8.0,0
gilly,small-paul,3.0,0
lewyn-martell,oswell-whent,3.0,0
palla,theon-greyjoy,3.0,0
bowen-marsh,cellador,8.0,0
bowen-marsh,cotter-pyke,3.0,0
bowen-marsh,denys-mallister,5.0,0
bowen-marsh,donal-noye,4.0,0
bowen-marsh,eddison-tollett,3.0,0
bowen-marsh,eddison-tollett,9.0,0
bowen-marsh,hobb,3.0,0
bowen-marsh,janos-slynt,10.0,0
bowen-marsh,jeor-mormont,8.0,0
bowen-marsh,jeor-mormont,8.0,0
bowen-marsh,jon-snow,10.0,0
bowen-marsh,jon-snow,5.0,0
bowen-marsh,jon-snow,45.0,2
bowen-marsh,mance-rayder,5.0,0
bowen-marsh,othell-yarwyck,9.0,0
bowen-marsh,othell-yarwyck,19.0,2
bowen-marsh,samwell-tarly,3.0,0
bowen-marsh,samwell-tarly,7.0,0
bowen-marsh,satin,3.0,0
bowen-marsh,stannis-baratheon,3.0,0
bowen-marsh,tormund,5.0,0
bowen-marsh,wick-whittlestick,5.0,0
hizdahr-zo-loraq,irri,3.0,0
hizdahr-zo-loraq,jhiqui,3.0,0
hizdahr-zo-loraq,khrazz,9.0,0
hizdahr-zo-loraq,marghaz-zo-loraq,5.0,0
hizdahr-zo-loraq,missandei,6.0,0
hizdahr-zo-loraq,qezza,3.0,0
hizdahr-zo-loraq,quentyn-martell,15.0,0
hizdahr-zo-loraq,reznak-mo-reznak,13.0,0
hizdahr-zo-loraq,skahaz-mo-kandaq,29.0,2
hizdahr-zo-loraq,spotted-cat,5.0,0
hizdahr-zo-loraq,steelskin,3.0,0
janos-slynt,joffrey-baratheon,4.0,0
janos-slynt,joffrey-baratheon,10.0,0
janos-slynt,jon-snow,10.0,0
janos-slynt,jon-snow,16.0,0
janos-slynt,mance-rayder,6.0,0
janos-slynt,othell-yarwyck,9.0,0
janos-slynt,petyr-baelish,3.0,0
janos-slynt,petyr-baelish,5.0,0
janos-slynt,pycelle,3.0,0
janos-slynt,robert-baratheon,4.0,0
janos-slynt,samwell-tarly,7.0,0
janos-slynt,sansa-stark,3.0,0
janos-slynt,stannis-baratheon,4.0,0
janos-slynt,tyrion-lannister,26.0,2
janos-slynt,tyrion-lannister,5.0,0
janos-slynt,varys,7.0,0
joffrey-baratheon,jon-snow,10.0,0
joffrey-baratheon,jon-snow,4.0,0
joffrey-baratheon,kevan-lannister,11.0,0
joffrey-baratheon,lancel-lannister,4.0,0
joffrey-baratheon,loras-tyrell,3.0,0
joffrey-baratheon,loras-tyrell,3.0,0
joffrey-baratheon,loras-tyrell,12.0,0
joffrey-baratheon,mace-tyrell,4.0,0
joffrey-baratheon,mace-tyrell,10.0,0
joffrey-baratheon,mace-tyrell,3.0,0
joffrey-baratheon,mance-rayder,5.0,0
joffrey-baratheon,mandon-moore,8.0,0
joffrey-baratheon,margaery-tyrell,6.0,0
joffrey-baratheon,margaery-tyrell,44.0,2
joffrey-baratheon,margaery-tyrell,6.0,0
joffrey-baratheon,melisandre,4.0,0
joffrey-baratheon,meryn-trant,3.0,0
joffrey-baratheon,meryn-trant,19.0,2
joffrey-baratheon,meryn-trant,12.0,0
joffrey-baratheon,mordane,9.0,0
joffrey-baratheon,mycah,14.0,0
joffrey-baratheon,mycah,3.0,0
joffrey-baratheon,myrcella-baratheon,5.0,0
joffrey-baratheon,myrcella-baratheon,13.0,0
joffrey-baratheon,myrcella-baratheon,6.0,0
joffrey-baratheon,myrcella-baratheon,6.0,0
joffrey-baratheon,oberyn-martell,8.0,0
joffrey-baratheon,olenna-redwyne,3.0,0
joffrey-baratheon,osmund-kettleblack,9.0,0
joffrey-baratheon,osmund-kettleblack,9.0,0
joffrey-baratheon,paxter-redwyne,5.0,0
joffrey-baratheon,petyr-baelish,11.0,0
joffrey-baratheon,petyr-baelish,20.0,2
joffrey-baratheon,petyr-baelish,8.0,0
joffrey-baratheon,polliver,3.0,0
joffrey-baratheon,polliver,6.0,0
joffrey-baratheon,pycelle,4.0,0
joffrey-baratheon,pycelle,6.0,0
joffrey-baratheon,pycelle,9.0,0
joffrey-baratheon,qyburn,3.0,0
joffrey-baratheon,rafford,3.0,0
joffrey-baratheon,rafford,6.0,0
joffrey-baratheon,renly-baratheon,9.0,0
joffrey-baratheon,renly-baratheon,11.0,0
joffrey-baratheon,renly-baratheon,5.0,0
joffrey-baratheon,robb-stark,19.0,2
joffrey-baratheon,robb-stark,16.0,0
joffrey-baratheon,robb-stark,14.0,0
joffrey-baratheon,robert-baratheon,30.0,2
joffrey-baratheon,robert-baratheon,20.0,2
joffrey-baratheon,robert-baratheon,9.0,0
joffrey-baratheon,robert-baratheon,5.0,0
joffrey-baratheon,rodrik-cassel,9.0,0
joffrey-baratheon,sandor-clegane,24.0,2
joffrey-baratheon,sandor-clegane,27.0,2
joffrey-baratheon,sandor-clegane,16.0,0
joffrey-baratheon,sandor-clegane,4.0,0
joffrey-baratheon,sansa-stark,87.0,1
joffrey-baratheon,sansa-stark,76.0,1
joffrey-baratheon,sansa-stark,53.0,2
joffrey-baratheon,sansa-stark,6.0,0
joffrey-baratheon,selyse-florent,3.0,0
joffrey-baratheon,shae,3.0,0
joffrey-baratheon,shireen-baratheon,3.0,0
joffrey-baratheon,stannis-baratheon,7.0,0
joffrey-baratheon,stannis-baratheon,21.0,2
joffrey-baratheon,stannis-baratheon,17.0,0
joffrey-baratheon,tickler,4.0,0
joffrey-baratheon,tickler,6.0,0
joffrey-baratheon,tommen-baratheon,8.0,0
joffrey-baratheon,tommen-baratheon,23.0,2
joffrey-baratheon,tommen-baratheon,20.0,2
joffrey-baratheon,tommen-baratheon,23.0,2
joffrey-baratheon,tommen-baratheon,3.0,0
joffrey-baratheon,tyrion-lannister,13.0,0
joffrey-baratheon,tyrion-lannister,92.0,1
joffrey-baratheon,tyrion-lannister,95.0,1
joffrey-baratheon,tyrion-lannister,9.0,0
joffrey-baratheon,tyrion-lannister,10.0,0
joffrey-baratheon,tywin-lannister,3.0,0
joffrey-baratheon,tywin-lannister,11.0,0
joffrey-baratheon,tywin-lannister,23.0,2
joffrey-baratheon,varys,7.0,0
joffrey-baratheon,varys,24.0,2
joffrey-baratheon,varys,6.0,0
joffrey-baratheon,yoren,3.0,0
hugo-vance,jaime-lannister,3.0,0
leo-lefford,tyrion-lannister,4.0,0
lyonel-corbray,petyr-baelish,3.0,0
mace-tyrell,margaery-tyrell,5.0,0
mace-tyrell,margaery-tyrell,6.0,0
mace-tyrell,mathis-rowan,3.0,0
mace-tyrell,oberyn-martell,15.0,0
mace-tyrell,olenna-redwyne,3.0,0
mace-tyrell,olenna-redwyne,4.0,0
mace-tyrell,paxter-redwyne,3.0,0
mace-tyrell,paxter-redwyne,3.0,0
mace-tyrell,paxter-redwyne,4.0,0
mace-tyrell,pycelle,4.0,0
mace-tyrell,randyll-tarly,3.0,0
mace-tyrell,randyll-tarly,5.0,0
mace-tyrell,renly-baratheon,4.0,0
mace-tyrell,robert-strong,3.0,0
mace-tyrell,sansa-stark,9.0,0
mace-tyrell,stannis-baratheon,3.0,0
mace-tyrell,stannis-baratheon,5.0,0
mace-tyrell,stannis-baratheon,4.0,0
mace-tyrell,tommen-baratheon,10.0,0
mace-tyrell,tyrion-lannister,15.0,0
mace-tyrell,tyrion-lannister,3.0,0
mace-tyrell,tywin-lannister,10.0,0
mace-tyrell,tywin-lannister,4.0,0
mace-tyrell,willas-tyrell,4.0,0
anya-waynwood,benedar-belmore,4.0,0
anya-waynwood,gilwood-hunter,6.0,0
anya-waynwood,harrold-hardyng,6.0,0
anya-waynwood,horton-redfort,7.0,0
anya-waynwood,petyr-baelish,10.0,0
anya-waynwood,symond-templeton,6.0,0
anya-waynwood,yohn-royce,5.0,0
brus-buckler,malegorn,6.0,0
brus-buckler,narbert-grandison,4.0,0
brus-buckler,selyse-florent,5.0,0
leobald-tallhart,rodrik-cassel,5.0,0
